ID,P0,P1,P2,P3,P4,P5,P6,v1,v2,v3
19978,23,0.15,0.08,8,0.6,26,13,9169.28,582.5,3215.99
19979,23,0.15,0.08,8,0.6,26,28,9350.51,496.5,3275.36
19980,26,0.15,0.14,11,0.6,25,13,6643.53,36.5,2542.17
19981,22,0.2,0.14,11,0.9,26,23,9636.53,682.5,3582.7
19982,22,0.2,0.14,11,0.9,26,18,9323.06,686.5,3480.32
19983,26,0.15,0.14,11,0.6,25,18,6644.39,36.5,2542.42
19984,22,0.2,0.14,11,0.9,26,28,10284.42,588,3797.24
19985,22,0.2,0.14,11,0.9,26,13,9320.23,686.5,3479.32
19986,26,0.15,0.14,11,0.6,25,23,6655.67,25,2546.54
19987,26,0.15,0.14,11,0.6,25,28,6834.2,4.5,2598.68
19988,26,0.15,0.08,8,0.9,25,23,7719.95,47.5,2656.85
19989,26,0.15,0.08,8,0.9,25,28,8177.3,4,2790.52
19990,26,0.15,0.08,8,0.9,25,13,7355.93,56.5,2555.87
19991,26,0.15,0.08,8,0.9,25,18,7357.64,56.5,2556.36
19992,24,0.15,0.05,8,0.9,28,18,9725.99,303,3323.25
19993,24,0.15,0.14,2,0.9,26,28,7967.5,232.5,2425.34
19994,24,0.15,0.05,8,0.9,28,13,9724.17,304.5,3322.7
19995,26,0.05,0.11,5,0.7,28,28,6193.5,25.5,2097.66
19996,26,0.05,0.11,5,0.7,28,18,5872.43,76.5,2007.17
19997,26,0.05,0.11,5,0.7,28,23,5978.15,67.5,2039.02
19998,24,0.15,0.14,2,0.9,26,13,7116.98,454,2166
19999,24,0.15,0.14,2,0.9,26,18,7119.13,453.5,2166.66
20000,24,0.15,0.05,8,0.9,28,28,10508.03,146.5,3561.08
20001,26,0.05,0.11,5,0.7,28,13,5871.46,76.5,2006.9
20002,24,0.15,0.14,2,0.9,26,23,7501.64,469,2288.07
20003,24,0.15,0.05,8,0.9,28,23,10025.74,290,3411.72
20004,24,0.05,0.08,14,0.7,27,23,8227.79,286.5,3336.43
20005,24,0.05,0.08,14,0.7,27,28,8497.83,194.5,3418.67
20006,24,0.05,0.08,14,0.7,27,13,8157.03,303,3312.18
20007,24,0.05,0.08,14,0.7,27,18,8158.19,303,3312.55
20008,24,0.1,0.08,11,0.6,27,13,8259.47,344.5,3120.79
20009,26,0.2,0.08,2,0.8,25,13,7651.2,104,2222.52
20010,26,0.2,0.08,2,0.8,25,18,7652.37,103.5,2222.84
20011,26,0.2,0.08,2,0.8,25,23,7834.63,92,2273.91
20012,26,0.2,0.08,2,0.8,25,28,8143.18,40,2362.34
20013,23,0.15,0.14,14,0.9,27,18,8349.25,482.5,3362.55
20014,23,0.15,0.14,14,0.9,27,23,8708.98,478,3471.59
20015,24,0.1,0.08,11,0.6,27,28,8439.42,241,3177.9
20016,24,0.1,0.08,11,0.6,27,23,8246.98,321,3119.94
20017,23,0.15,0.14,14,0.9,27,13,8346.62,482.5,3361.65
20018,24,0.1,0.08,11,0.6,27,18,8260.35,344.5,3121.07
20019,22,0.05,0.14,5,0.8,26,13,7618.62,747.5,2699.24
20020,22,0.05,0.14,5,0.8,26,23,7922.41,731,2788.72
20021,22,0.05,0.14,5,0.8,26,18,7620.58,747.5,2699.92
20022,22,0.05,0.14,5,0.8,26,28,8279.75,646,2911.85
20023,22,0.1,0.14,2,0.7,26,18,7844.34,772.5,2536.67
20024,23,0.15,0.08,11,0.6,26,23,9336.94,523,3463.88
20025,22,0.1,0.14,2,0.7,26,13,7842.76,772.5,2536.13
20026,23,0.15,0.08,11,0.6,26,28,9527.41,468.5,3524.29
20027,22,0.1,0.14,2,0.7,26,28,8213.78,704.5,2656.77
20028,22,0.1,0.14,2,0.7,26,23,7946.3,761.5,2572.6
20029,23,0.15,0.08,11,0.6,26,13,9338.86,547.5,3461.14
20030,23,0.15,0.08,11,0.6,26,18,9339.86,547,3461.47
20031,26,0.15,0.14,2,0.7,27,23,6330.77,88,1880.38
20032,26,0.15,0.14,2,0.7,27,28,6561.12,40.5,1945.97
20033,26,0.15,0.14,2,0.7,27,13,6249.42,102.5,1857.82
20034,26,0.15,0.14,2,0.7,27,18,6250.49,103,1858.11
20035,22,0.2,0.11,14,0.7,27,18,10067.61,688.5,3907.02
20036,23,0.05,0.05,14,0.7,25,28,10503.47,426,4077.8
20037,23,0.05,0.05,14,0.7,25,23,10239.18,483,3993.5
20038,22,0.2,0.11,14,0.7,27,13,10065.95,688.5,3906.43
20039,23,0.05,0.05,14,0.7,25,18,10194.21,502.5,3976.54
20040,23,0.05,0.05,14,0.7,25,13,10193.11,502.5,3976.17
20041,22,0.2,0.11,14,0.7,27,28,10448.38,617,4039.33
20042,22,0.2,0.11,14,0.7,27,23,10152.31,673,3937.54
20043,23,0.15,0.14,14,0.9,27,28,9292.63,365.5,3661.88
20044,26,0.2,0.11,5,0.9,26,18,7114.45,64.5,2258.66
20045,26,0.2,0.11,5,0.9,26,13,7112.71,64.5,2258.17
20046,26,0.2,0.11,5,0.9,26,28,7945.94,2.5,2497.19
20047,26,0.2,0.11,5,0.9,26,23,7492.44,63,2364.83
20048,23,0.1,0.05,11,0.6,25,28,10468.56,468.5,3838.3
20049,23,0.1,0.05,11,0.6,25,23,10283.1,516.5,3780.82
20050,23,0.1,0.05,11,0.6,25,18,10317.99,541,3786.98
20051,23,0.1,0.05,11,0.6,25,13,10317.18,541,3786.71
20052,22,0.15,0.11,14,0.8,27,23,9686.35,667.5,3848.74
20053,22,0.15,0.11,14,0.8,27,28,10109.66,597.5,3995.52
20054,22,0.15,0.11,14,0.8,27,13,9491.99,681,3787.48
20055,22,0.15,0.11,14,0.8,27,18,9494.08,680.5,3788.23
20056,25,0.1,0.11,5,0.7,27,13,6782,132.5,2265.18
20057,25,0.1,0.11,5,0.7,27,18,6783.09,132,2265.5
20058,25,0.1,0.11,5,0.7,27,23,6857.77,117.5,2287.14
20059,25,0.1,0.11,5,0.7,27,28,7103.98,49,2359.44
20060,25,0.15,0.11,2,0.6,27,13,7084.88,204,2123.45
20061,25,0.15,0.11,2,0.6,27,18,7085.67,204,2123.68
20062,25,0.15,0.11,2,0.6,27,23,7083.73,177.5,2123.13
20063,25,0.15,0.11,2,0.6,27,28,7251.56,88.5,2171.52
20064,22,0.1,0.14,5,0.6,28,28,8177.83,699,2838.5
20065,22,0.1,0.14,5,0.6,28,23,7965.41,748,2770.27
20066,22,0.1,0.14,5,0.6,28,18,7967.87,764,2766.63
20067,22,0.1,0.14,5,0.6,28,13,7966.6,764,2766.19
20068,26,0.1,0.14,5,0.8,27,23,6121.85,56.5,2051.69
20069,26,0.1,0.14,5,0.8,27,18,5902.04,60.5,1983.92
20070,26,0.1,0.14,5,0.8,27,28,6439.75,5.5,2137.7
20071,26,0.1,0.14,5,0.8,27,13,5900.72,60.5,1983.54
20072,22,0.2,0.11,5,0.8,25,23,9704.21,727.5,3205.26
20073,22,0.2,0.11,5,0.8,25,28,10099.98,650,3338.89
20074,22,0.2,0.11,5,0.8,25,13,9510.42,747.5,3145.08
20075,25,0.2,0.08,14,0.8,26,23,9010.88,38,3409.8
20076,25,0.2,0.08,14,0.8,26,28,9365.36,7.5,3518.13
20077,22,0.2,0.11,5,0.8,25,18,9512.38,747,3145.75
20078,25,0.2,0.08,14,0.8,26,13,8827.51,48,3357.07
20079,25,0.2,0.08,14,0.8,26,18,8828.97,48.5,3357.51
20080,25,0.05,0.11,11,0.8,27,23,6954.56,54,2728.69
20081,25,0.05,0.11,11,0.8,27,28,7279.58,6,2827.43
20082,25,0.05,0.11,11,0.8,27,13,6693.52,57.5,2653.98
20083,24,0.1,0.08,5,0.7,25,13,7973.73,407.5,2653.53
20084,24,0.1,0.08,5,0.7,25,18,7974.85,407,2653.87
20085,25,0.05,0.11,11,0.8,27,18,6695.07,58,2654.44
20086,24,0.1,0.08,5,0.7,25,23,8037.85,383.5,2673.01
20087,24,0.1,0.08,5,0.7,25,28,8295.28,264.5,2750
20088,25,0.15,0.08,14,0.9,26,28,9096.9,3,3481.22
20089,25,0.15,0.08,14,0.9,26,23,8593.52,37,3326.97
20090,25,0.15,0.08,14,0.9,26,18,8241.56,45,3227.51
20091,25,0.15,0.08,14,0.9,26,13,8239.46,45,3226.88
20092,24,0.05,0.08,5,0.8,25,23,7850.97,374,2645.57
20093,26,0.15,0.11,14,0.9,28,28,7968.19,0,3117.97
20094,24,0.05,0.08,5,0.8,25,28,8175.99,224.5,2743.63
20095,26,0.15,0.11,14,0.9,28,23,7449.85,9,2971.44
20096,24,0.05,0.08,5,0.8,25,13,7628.39,388.5,2579.73
20097,26,0.15,0.11,14,0.9,28,18,7106.71,12,2868.26
20098,26,0.15,0.11,14,0.9,28,13,7104.73,12,2867.67
20099,24,0.05,0.08,5,0.8,25,18,7629.86,388.5,2580.18
20100,23,0.15,0.14,8,0.9,27,23,8353.37,540.5,2974.4
20101,23,0.15,0.14,8,0.9,27,18,7982.51,540,2857.78
20102,24,0.15,0.08,2,0.6,25,13,8261.42,482.5,2506.18
20103,23,0.15,0.14,8,0.9,27,28,8910.06,403,3149.73
20104,24,0.15,0.08,2,0.6,25,23,8251.44,446.5,2503.62
20105,24,0.15,0.08,2,0.6,25,18,8262.28,481.5,2506.45
20106,23,0.15,0.14,8,0.9,27,13,7980.01,541,2856.95
20107,24,0.15,0.08,2,0.6,25,28,8422.43,345,2554.2
20108,23,0.2,0.14,5,0.8,27,23,8653.83,578,2814.94
20109,23,0.2,0.14,5,0.8,27,28,9037.3,466,2938.7
20110,26,0.2,0.11,14,0.8,28,18,7666.86,15,2991.87
20111,23,0.2,0.14,5,0.8,27,13,8451.83,593.5,2754.55
20112,23,0.2,0.14,5,0.8,27,18,8453.67,593.5,2755.14
20113,26,0.2,0.11,14,0.8,28,13,7665.43,15,2991.44
20114,26,0.2,0.11,14,0.8,28,28,8213.53,0,3151.5
20115,26,0.2,0.11,14,0.8,28,23,7860.74,9.5,3046.29
20116,25,0.2,0.08,14,0.8,27,18,8828.97,48.5,3357.51
20117,25,0.2,0.08,14,0.8,27,23,9010.88,38,3409.8
20118,25,0.2,0.08,14,0.8,27,13,8827.51,48,3357.07
20119,23,0.05,0.08,11,0.9,25,28,9417.17,394,3568.96
20120,23,0.05,0.08,11,0.9,25,23,8936.26,507.5,3408.23
20121,22,0.1,0.05,11,0.7,26,23,11224,673.5,4156.16
20122,22,0.1,0.05,11,0.7,26,28,11495.6,625.5,4245.97
20123,22,0.1,0.05,11,0.7,26,13,11179.62,695,4138
20124,23,0.05,0.08,11,0.9,25,18,8518.74,515.5,3287.33
20125,23,0.05,0.08,11,0.9,25,13,8516.5,515.5,3286.58
20126,22,0.1,0.05,11,0.7,26,18,11180.83,695,4138.43
20127,23,0.1,0.05,5,0.6,25,23,9943.58,573.5,3291.78
20128,23,0.1,0.05,5,0.6,25,18,9983.57,595.5,3300.76
20129,23,0.1,0.05,5,0.6,25,13,9982.77,595.5,3300.51
20130,23,0.1,0.05,5,0.6,25,28,10123.3,521.5,3346.33
20131,22,0.15,0.05,8,0.6,26,13,11327.88,726,3950.25
20132,26,0.05,0.14,14,0.8,26,28,6550.65,0,2779.38
20133,22,0.15,0.05,8,0.6,26,28,11480.16,660.5,4004.99
20134,26,0.05,0.14,14,0.8,26,23,6217.75,6,2680.38
20135,22,0.15,0.05,8,0.6,26,23,11290.71,702.5,3944.45
20136,26,0.05,0.14,14,0.8,26,18,5940.07,9,2602.65
20137,22,0.15,0.05,8,0.6,26,18,11328.8,726,3950.57
20138,26,0.05,0.14,14,0.8,26,13,5938.54,9,2602.2
20139,26,0.1,0.14,11,0.7,26,18,6225.53,29.5,2458.04
20140,26,0.1,0.14,11,0.7,26,23,6307.83,17,2486.53
20141,26,0.1,0.14,11,0.7,26,28,6564.34,0,2556.92
20142,26,0.1,0.14,11,0.7,26,13,6224.38,29.5,2457.7
20143,24,0.1,0.11,5,0.8,26,28,7831.96,237,2616.92
20144,24,0.1,0.11,5,0.8,26,23,7474.98,398,2512.69
20145,24,0.1,0.11,5,0.8,26,18,7275.89,408,2449.06
20146,23,0.2,0.08,2,0.6,25,13,9392.02,658,2848.81
20147,24,0.1,0.11,5,0.8,26,13,7274.3,409,2448.58
20148,23,0.2,0.08,2,0.6,25,28,9557.43,561,2900.96
20149,23,0.2,0.08,2,0.6,25,18,9392.98,657.5,2849.11
20150,23,0.2,0.08,2,0.6,25,23,9381.45,621.5,2846.92
20151,22,0.1,0.14,11,0.6,28,23,8340.03,701.5,3279.37
20152,25,0.1,0.14,2,0.9,25,23,6550.65,168.5,2012.54
20153,22,0.1,0.14,11,0.6,28,28,8562.47,651.5,3352.91
20154,25,0.1,0.14,2,0.9,25,28,6975.69,21,2137.87
20155,22,0.1,0.14,11,0.6,28,13,8333.78,721.5,3270.79
20156,25,0.1,0.14,2,0.9,25,13,6119.93,149.5,1882.37
20157,24,0.15,0.11,2,0.7,26,28,7973.86,319,2421.63
20158,22,0.1,0.14,11,0.6,28,18,8335.11,722,3271.27
20159,24,0.15,0.11,2,0.7,26,23,7725.62,465.5,2346.89
20160,25,0.1,0.14,2,0.9,25,18,6121.9,148,1882.95
20161,22,0.1,0.14,5,0.7,25,28,8395.91,675.5,2908.44
20162,24,0.15,0.11,2,0.7,26,18,7650.57,487.5,2324.75
20163,24,0.15,0.11,2,0.7,26,13,7649.39,487.5,2324.4
20164,22,0.1,0.14,5,0.7,25,23,8121.04,739.5,2819.73
20165,22,0.1,0.14,5,0.7,25,18,8018.84,757.5,2783.76
20166,22,0.1,0.14,5,0.7,25,13,8017.22,757.5,2783.21
20167,22,0.15,0.14,2,0.6,25,18,8274.81,776.5,2620.92
20168,22,0.15,0.14,2,0.6,25,23,8283.56,766.5,2625.82
20169,22,0.15,0.14,2,0.6,25,28,8481.16,728.5,2689.33
20170,22,0.15,0.14,2,0.6,25,13,8273.52,776.5,2620.49
20171,24,0.2,0.08,14,0.9,27,28,10219.82,140.5,3822.36
20172,22,0.1,0.08,8,0.9,25,13,9404.78,710,3403.34
20173,22,0.1,0.08,8,0.9,25,23,9787.95,698,3520.18
20174,22,0.1,0.08,8,0.9,25,18,9407.2,710,3404.18
20175,26,0.2,0.08,14,0.7,27,23,8325.97,23,3179.03
20176,26,0.2,0.08,14,0.7,27,18,8257.22,33.5,3158.91
20177,26,0.2,0.08,14,0.7,27,13,8256.27,33.5,3158.63
20178,24,0.2,0.05,8,0.8,27,18,10305.15,315.5,3451.9
20179,24,0.2,0.05,8,0.8,27,23,10467.55,295,3499.51
20180,24,0.2,0.05,8,0.8,27,13,10303.82,317.5,3451.49
20181,22,0.1,0.08,8,0.9,25,28,10318.11,603,3701.24
20182,24,0.2,0.05,8,0.8,27,28,10804.64,177.5,3603.42
20183,24,0.15,0.11,11,0.6,27,13,8078.22,357.5,3026.45
20184,24,0.15,0.11,11,0.6,27,18,8079.24,357.5,3026.77
20185,22,0.1,0.05,5,0.7,25,28,11132.68,660.5,3741.31
20186,25,0.2,0.08,5,0.9,26,18,8297.74,110,2624.78
20187,24,0.15,0.11,11,0.6,27,23,8087.08,337,3031.22
20188,25,0.2,0.08,5,0.9,26,13,8295.9,110,2624.24
20189,22,0.1,0.05,5,0.7,25,18,10829.31,737,3640.58
20190,24,0.15,0.11,11,0.6,27,28,8276.63,250,3089.56
20191,25,0.2,0.08,5,0.9,26,28,9086.09,27,2858.24
20192,25,0.2,0.08,5,0.9,26,23,8620.83,104.5,2718.83
20193,22,0.1,0.05,5,0.7,25,23,10868.94,712.5,3655.87
20194,22,0.1,0.05,5,0.7,25,13,10828.13,737,3640.18
20195,25,0.05,0.08,5,0.7,28,13,7061.34,127.5,2373.69
20196,26,0.15,0.08,2,0.9,25,18,7072.13,100.5,2094.1
20197,26,0.15,0.08,2,0.9,25,13,7070.51,100.5,2093.65
20198,25,0.1,0.14,11,0.8,26,28,7262.34,1.5,2793.1
20199,26,0.15,0.08,2,0.9,25,28,7874.43,21,2321.5
20200,25,0.1,0.14,11,0.8,26,23,6908.62,57,2689.46
20201,25,0.2,0.05,2,0.7,26,23,9414.16,142.5,2761.41
20202,26,0.15,0.08,2,0.9,25,23,7437.35,91,2195.71
20203,25,0.1,0.14,11,0.8,26,18,6690.15,57,2622.58
20204,25,0.2,0.05,2,0.7,26,28,9632.88,101.5,2824.95
20205,25,0.1,0.14,11,0.8,26,13,6688.55,58,2622.1
20206,22,0.15,0.05,2,0.6,25,23,10942.55,743.5,3449.12
20207,25,0.2,0.05,2,0.7,26,13,9368.38,162,2748.44
20208,25,0.2,0.05,2,0.7,26,18,9369.24,161.5,2748.68
20209,25,0.05,0.08,5,0.7,28,28,7371.66,58,2463.74
20210,22,0.15,0.05,2,0.6,25,28,11128.58,704.5,3507.04
20211,25,0.05,0.08,5,0.7,28,23,7123.99,109,2392.01
20212,22,0.15,0.05,2,0.6,25,13,10985.1,755.5,3458.05
20213,22,0.15,0.05,2,0.6,25,18,10985.99,755.5,3458.36
20214,25,0.05,0.08,5,0.7,28,18,7062.34,127.5,2373.99
20215,25,0.15,0.14,8,0.7,26,28,7368.99,19,2589.98
20216,25,0.15,0.14,8,0.7,26,23,7113.4,92,2513.57
20217,25,0.15,0.14,8,0.7,26,18,7029.97,96,2489.11
20218,25,0.15,0.14,8,0.7,26,13,7028.76,95.5,2488.75
20219,24,0.1,0.14,8,0.9,28,13,6925.24,347,2537.85
20220,24,0.1,0.14,8,0.9,28,18,6927.53,346,2538.57
20221,24,0.1,0.14,8,0.9,28,23,7347.41,358,2664.54
20222,24,0.1,0.14,8,0.9,28,28,7826.41,185.5,2814.93
20223,22,0.15,0.08,14,0.7,26,28,10632.17,613,4148.97
20224,22,0.15,0.08,14,0.7,26,18,10267.38,688.5,4023.21
20225,22,0.15,0.08,14,0.7,26,23,10335.5,671,4049.11
20226,22,0.15,0.08,14,0.7,26,13,10265.9,688.5,4022.68
20227,24,0.05,0.05,14,0.6,26,13,9415.78,288.5,3674.77
20228,26,0.05,0.05,11,0.9,26,28,8638.21,10,3167.24
20229,24,0.05,0.05,14,0.6,26,18,9416.5,288.5,3675
20230,24,0.05,0.05,14,0.6,26,23,9386.58,265.5,3669.62
20231,26,0.05,0.05,11,0.9,26,18,7862.03,55,2945.19
20232,26,0.05,0.08,8,0.6,26,13,6611.34,70.5,2404.26
20233,26,0.05,0.05,11,0.9,26,23,8173.46,44.5,3032.86
20234,26,0.05,0.08,8,0.6,26,18,6612,71.5,2404.45
20235,26,0.05,0.05,11,0.9,26,13,7860.44,55,2944.74
20236,26,0.05,0.08,8,0.6,26,23,6596.41,57,2400.78
20237,26,0.05,0.08,8,0.6,26,28,6771.88,36.5,2450.21
20238,24,0.05,0.05,14,0.6,26,28,9568.87,194,3724.71
20239,24,0.1,0.14,11,0.9,26,13,7099.05,312,2783.44
20240,24,0.1,0.14,11,0.9,26,28,8008.73,172,3063.69
20241,24,0.1,0.14,11,0.9,26,18,7101.42,312.5,2784.19
20242,24,0.1,0.14,11,0.9,26,23,7515.28,323.5,2906.73
20243,23,0.2,0.11,8,0.6,27,28,9219.1,498.5,3184.42
20244,24,0.15,0.14,8,0.8,26,13,7529.54,365,2672.37
20245,23,0.2,0.11,8,0.6,27,23,9028.6,557,3124.15
20246,24,0.15,0.14,8,0.8,26,18,7531.23,365,2672.9
20247,23,0.2,0.11,8,0.6,27,18,9023.27,585,3119.98
20248,23,0.2,0.11,8,0.6,27,13,9022.14,585,3119.62
20249,24,0.15,0.14,8,0.8,26,23,7707.66,360.5,2732.59
20250,24,0.15,0.14,8,0.8,26,28,8107.62,214.5,2848.95
20251,26,0.05,0.11,8,0.7,26,13,6023.92,52.5,2240.33
20252,26,0.05,0.11,8,0.7,26,18,6024.9,53.5,2240.61
20253,26,0.05,0.11,8,0.7,26,23,6131.4,44.5,2272.64
20254,26,0.05,0.11,8,0.7,26,28,6352.22,10.5,2333.95
20255,26,0.1,0.11,5,0.6,26,13,6254.35,81.5,2084.28
20256,26,0.1,0.11,5,0.6,26,23,6254.72,72,2084.36
20257,26,0.1,0.11,5,0.6,26,18,6255,82,2084.47
20258,26,0.1,0.11,5,0.6,26,28,6421.92,43.5,2131.69
20259,23,0.15,0.05,14,0.9,27,28,11646.22,382.5,4363.69
20260,23,0.15,0.05,14,0.9,27,23,11113.64,474,4190.03
20261,25,0.2,0.14,2,0.7,26,28,7553.63,62.5,2219.44
20262,26,0.2,0.08,14,0.7,27,28,8567,5,3250.05
20263,25,0.2,0.14,2,0.7,26,23,7314.32,182,2149.24
20264,25,0.2,0.14,2,0.7,26,18,7232.12,198,2125.92
20265,25,0.2,0.14,2,0.7,26,13,7230.92,199,2125.57
20266,23,0.15,0.05,14,0.9,27,18,10819.68,488.5,4101.43
20267,23,0.15,0.05,14,0.9,27,13,10817.59,488.5,4100.74
20268,23,0.05,0.14,5,0.7,27,23,7182.67,584.5,2502.34
20269,23,0.05,0.14,5,0.7,27,28,7419.83,501,2578.46
20270,24,0.2,0.08,14,0.9,27,13,9378.75,275.5,3562.47
20271,23,0.05,0.14,5,0.7,27,13,7039.51,615.5,2458.51
20272,23,0.05,0.14,5,0.7,27,18,7040.95,615.5,2458.97
20273,24,0.2,0.08,14,0.9,27,23,9699.06,280.5,3656.34
20274,24,0.2,0.08,14,0.9,27,18,9380.91,275,3563.16
20275,26,0.15,0.05,2,0.8,25,18,8247.85,114,2428.84
20276,26,0.15,0.05,2,0.8,25,13,8246.86,114,2428.57
20277,26,0.15,0.05,2,0.8,25,28,8709.12,56.5,2559.5
20278,26,0.15,0.05,2,0.8,25,23,8409.08,100.5,2474.09
20279,22,0.05,0.05,5,0.9,25,28,11206.05,615,3806.9
20280,24,0.2,0.14,14,0.6,27,28,8574.8,233.5,3330.17
20281,26,0.15,0.05,11,0.7,27,18,8701.35,60,3128.51
20282,26,0.15,0.05,11,0.7,27,13,8700.55,59,3128.29
20283,24,0.2,0.14,14,0.6,27,23,8377.61,315,3268.17
20284,22,0.05,0.05,5,0.9,25,23,10676.39,698,3629.19
20285,24,0.2,0.14,14,0.6,27,18,8358.7,336,3259.5
20286,24,0.2,0.14,14,0.6,27,13,8357.61,335,3259.15
20287,23,0.05,0.08,5,0.9,28,23,8594.25,567.5,2918.94
20288,23,0.05,0.08,5,0.9,28,18,8170.97,579,2794.48
20289,26,0.15,0.05,11,0.7,27,28,8975.63,27.5,3207.62
20290,22,0.05,0.05,5,0.9,25,18,10349.92,721.5,3530.59
20291,22,0.2,0.08,14,0.6,25,13,10735.8,695,4114.32
20292,22,0.05,0.05,5,0.9,25,13,10347.85,722,3529.88
20293,22,0.2,0.08,14,0.6,25,18,10736.95,695,4114.73
20294,23,0.05,0.08,5,0.9,28,28,9053.9,439.5,3068.23
20295,26,0.15,0.05,11,0.7,27,23,8750.57,51.5,3142.68
20296,22,0.2,0.08,14,0.6,25,23,10740.75,679,4121.98
20297,24,0.15,0.14,14,0.8,27,23,8051.42,299.5,3221.53
20298,22,0.2,0.08,14,0.6,25,28,10941.43,638,4189.51
20299,24,0.15,0.14,14,0.8,27,18,7877.06,300.5,3164.3
20300,23,0.05,0.08,5,0.9,28,13,8168.83,580.5,2793.79
20301,24,0.15,0.14,14,0.8,27,13,7875.25,300.5,3163.72
20302,26,0.2,0.05,8,0.6,27,28,9114.87,52,3020.61
20303,22,0.1,0.05,2,0.8,25,28,11177.55,661.5,3562.85
20304,23,0.1,0.08,2,0.8,28,28,9005.77,501.5,2825.78
20305,22,0.1,0.05,2,0.8,25,18,10633.93,745,3389.07
20306,23,0.1,0.08,2,0.8,28,23,8633.51,605.5,2709.39
20307,26,0.2,0.05,8,0.6,27,13,8981.95,83,2982.65
20308,22,0.1,0.05,2,0.8,25,23,10805.39,728.5,3441.34
20309,26,0.2,0.05,8,0.6,27,18,8982.47,83,2982.8
20310,26,0.2,0.05,8,0.6,27,23,8958.92,72,2976.23
20311,22,0.1,0.05,2,0.8,25,13,10632.27,745,3388.52
20312,23,0.1,0.08,2,0.8,28,18,8443.96,627,2653.39
20313,26,0.05,0.11,14,0.7,27,13,6352.28,17.5,2716.19
20314,23,0.1,0.08,2,0.8,28,13,8442.37,628,2652.88
20315,26,0.05,0.11,14,0.7,27,23,6461.7,11.5,2749.02
20316,26,0.05,0.11,14,0.7,27,18,6353.34,17.5,2716.5
20317,26,0.05,0.11,14,0.7,27,28,6699.35,0,2817.41
20318,22,0.05,0.11,5,0.6,25,28,8302.13,698.5,2911.49
20319,22,0.05,0.11,5,0.6,25,13,8106.55,761.5,2844.02
20320,26,0.2,0.05,2,0.6,26,28,8828.48,83.5,2557.96
20321,22,0.05,0.11,5,0.6,25,18,8107.75,761.5,2844.44
20322,26,0.2,0.05,2,0.6,26,23,8678.87,111,2516.05
20323,22,0.05,0.11,5,0.6,25,23,8110.22,745,2850.62
20324,26,0.2,0.05,2,0.6,26,18,8708.42,126,2524.74
20325,26,0.2,0.05,2,0.6,26,13,8707.9,125.5,2524.59
20326,23,0.1,0.14,5,0.6,25,13,7342.53,635.5,2516.99
20327,23,0.1,0.14,5,0.6,25,18,7343.69,635,2517.36
20328,23,0.1,0.14,5,0.6,25,23,7350.43,599,2521.52
20329,23,0.1,0.14,5,0.6,25,28,7545.75,531,2582.16
20330,24,0.15,0.14,14,0.8,27,28,8471.22,184.5,3348.78
20331,24,0.05,0.11,5,0.9,28,28,7752.57,204,2624.11
20332,24,0.05,0.11,5,0.9,28,13,6826.7,391.5,2346.8
20333,24,0.05,0.11,5,0.9,28,18,6828.82,390,2347.45
20334,24,0.05,0.11,5,0.9,28,23,7301.1,394,2483.78
20335,25,0.2,0.05,14,0.6,25,18,9924.73,76.5,3674.07
20336,24,0.1,0.11,2,0.8,28,18,7121.27,465,2212.25
20337,25,0.2,0.05,14,0.6,25,13,9924.08,76,3673.88
20338,24,0.1,0.11,2,0.8,28,13,7119.71,465,2211.78
20339,25,0.2,0.05,14,0.6,25,28,10073.14,46.5,3719.95
20340,24,0.1,0.11,2,0.8,28,28,7668.46,269.5,2376.25
20341,24,0.1,0.11,2,0.8,28,23,7320.73,455,2276.37
20342,25,0.2,0.05,14,0.6,25,23,9905.59,64,3670.07
20343,26,0.1,0.05,5,0.9,25,13,7830.19,88.5,2534.93
20344,25,0.15,0.14,2,0.8,28,13,6710.61,169,2014.75
20345,26,0.1,0.05,5,0.9,25,28,8578.6,26.5,2748.55
20346,25,0.15,0.14,2,0.8,28,23,6888.18,170,2075.19
20347,25,0.15,0.14,2,0.8,28,18,6712.07,167.5,2015.17
20348,26,0.1,0.05,5,0.9,25,18,7831.74,88.5,2535.36
20349,26,0.1,0.05,5,0.9,25,23,8134.26,79,2621.57
20350,25,0.15,0.14,2,0.8,28,28,7252.99,44.5,2173.08
20351,25,0.15,0.08,14,0.9,25,28,9094.33,3,3480.67
20352,24,0.1,0.08,5,0.6,28,23,7913.43,393,2636.88
20353,25,0.15,0.08,14,0.9,25,23,8592,37,3326.65
20354,24,0.1,0.08,5,0.6,28,28,8097.15,305.5,2691.02
20355,25,0.15,0.08,14,0.9,25,18,8240.46,45,3227.28
20356,25,0.15,0.08,14,0.9,25,13,8238.44,45,3226.66
20357,22,0.2,0.05,11,0.9,28,13,11873.48,680.5,4276.29
20358,23,0.2,0.14,14,0.7,28,28,9370.32,420,3627.59
20359,22,0.2,0.05,11,0.9,28,18,11875.75,680.5,4277.07
20360,24,0.1,0.08,5,0.6,28,13,7930.47,428,2640.3
20361,22,0.2,0.05,11,0.9,28,23,12159.65,663.5,4366.21
20362,22,0.2,0.05,11,0.9,28,28,12713.36,580.5,4554.18
20363,24,0.1,0.08,5,0.6,28,18,7931.32,428,2640.56
20364,25,0.15,0.14,2,0.8,27,18,6712.07,167.5,2015.17
20365,25,0.15,0.14,2,0.8,27,13,6710.61,169,2014.75
